data_point_id,indicator,period,company_id,company_name,dax_name
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexSubstantialContributionToClimateChangeMitigationInPercentAligned_2024,extendedDecimalOpexSubstantialContributionToClimateChangeMitigationInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexSubstantialContributionToClimateChangeAdaptationInPercentAligned_2024,extendedDecimalOpexSubstantialContributionToClimateChangeAdaptationInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned_2024,extendedDecimalOpexSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexSubstantialContributionToTransitionToACircularEconomyInPercentAligned_2024,extendedDecimalOpexSubstantialContributionToTransitionToACircularEconomyInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned_2024,extendedDecimalOpexSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexEnablingShareInPercent_2024,extendedDecimalOpexEnablingShareInPercent,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalOpexTransitionalShareInPercent_2024,extendedDecimalOpexTransitionalShareInPercent,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalTotalRevenueInEUR_2023,extendedDecimalTotalRevenueInEUR,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_plainDateSfdrDataDate_2023,plainDateSfdrDataDate,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_plainEnumFiscalYearDeviation_2023,plainEnumFiscalYearDeviation,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_plainDateFiscalYearEnd_2023,plainDateFiscalYearEnd,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1GhgEmissionsInTonnes_2023,extendedDecimalScope1GhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope2GhgEmissionsInTonnes_2023,extendedDecimalScope2GhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope2GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope2GhgEmissionsLocationBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope2GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope2GhgEmissionsMarketBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2GhgEmissionsInTonnes_2023,extendedDecimalScope1And2GhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope1And2GhgEmissionsLocationBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope1And2GhgEmissionsMarketBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope3UpstreamGhgEmissionsInTonnes_2023,extendedDecimalScope3UpstreamGhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope3DownstreamGhgEmissionsInTonnes_2023,extendedDecimalScope3DownstreamGhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2And3GhgEmissionsInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2And3GhgEmissionsLocationBasedInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsLocationBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalScope1And2And3GhgEmissionsMarketBasedInTonnes_2023,extendedDecimalScope1And2And3GhgEmissionsMarketBasedInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoFossilFuelSectorExposure_2023,extendedEnumYesNoFossilFuelSectorExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRenewableEnergyConsumptionInGWh_2023,extendedDecimalRenewableEnergyConsumptionInGWh,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalNonRenewableEnergyConsumptionInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionInGWh,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalNonRenewableEnergyConsumptionNaturalGasInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionNaturalGasInGWh,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalNonRenewableEnergyConsumptionOtherInGWh_2023,extendedDecimalNonRenewableEnergyConsumptionOtherInGWh,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure_2023,extendedEnumYesNoPrimaryForestAndWoodedLandOfNativeSpeciesExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoProtectedAreasExposure_2023,extendedEnumYesNoProtectedAreasExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoRareOrEndangeredEcosystemsExposure_2023,extendedEnumYesNoRareOrEndangeredEcosystemsExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoHighlyBiodiverseGrasslandExposure_2023,extendedEnumYesNoHighlyBiodiverseGrasslandExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoManufactureOfAgrochemicalPesticidesProducts_2023,extendedEnumYesNoManufactureOfAgrochemicalPesticidesProducts,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoLandDegradationDesertificationSoilSealingExposure_2023,extendedEnumYesNoLandDegradationDesertificationSoilSealingExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoSustainableAgriculturePolicy_2023,extendedEnumYesNoSustainableAgriculturePolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoSustainableOceansAndSeasPolicy_2023,extendedEnumYesNoSustainableOceansAndSeasPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoThreatenedSpeciesExposure_2023,extendedEnumYesNoThreatenedSpeciesExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoBiodiversityProtectionPolicy_2023,extendedEnumYesNoBiodiversityProtectionPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoDeforestationPolicy_2023,extendedEnumYesNoDeforestationPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalWaterConsumptionInCubicMeters_2023,extendedDecimalWaterConsumptionInCubicMeters,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoWaterManagementPolicy_2023,extendedEnumYesNoWaterManagementPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoHighWaterStressAreaExposure_2023,extendedEnumYesNoHighWaterStressAreaExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalHazardousAndRadioactiveWasteInTonnes_2023,extendedDecimalHazardousAndRadioactiveWasteInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalNonRecycledWasteInTonnes_2023,extendedDecimalNonRecycledWasteInTonnes,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoCarbonReductionInitiatives_2023,extendedEnumYesNoCarbonReductionInitiatives,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoHumanRightsLegalProceedings_2023,extendedEnumYesNoHumanRightsLegalProceedings,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoEnvironmentalPolicy_2023,extendedEnumYesNoEnvironmentalPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoCorruptionLegalProceedings_2023,extendedEnumYesNoCorruptionLegalProceedings,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoTransparencyDisclosurePolicy_2023,extendedEnumYesNoTransparencyDisclosurePolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoHumanRightsDueDiligencePolicy_2023,extendedEnumYesNoHumanRightsDueDiligencePolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoPolicyAgainstChildLabour_2023,extendedEnumYesNoPolicyAgainstChildLabour,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoPolicyAgainstForcedLabour_2023,extendedEnumYesNoPolicyAgainstForcedLabour,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace_2023,extendedEnumYesNoPolicyAgainstDiscriminationInTheWorkplace,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoIso14001Certificate_2023,extendedEnumYesNoIso14001Certificate,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoPolicyAgainstBriberyAndCorruption_2023,extendedEnumYesNoPolicyAgainstBriberyAndCorruption,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoTechnologiesExpertiseTransferPolicy_2023,extendedEnumYesNoTechnologiesExpertiseTransferPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoFairCompetitionPolicy_2023,extendedEnumYesNoFairCompetitionPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoViolationOfTaxRulesAndRegulation_2023,extendedEnumYesNoViolationOfTaxRulesAndRegulation,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling_2023,extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesGrievanceHandling,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedIntegerFemaleBoardMembersSupervisoryBoard_2023,extendedIntegerFemaleBoardMembersSupervisoryBoard,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedIntegerMaleBoardMembersSupervisoryBoard_2023,extendedIntegerMaleBoardMembersSupervisoryBoard,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedIntegerMaleBoardMembersBoardOfDirectors_2023,extendedIntegerMaleBoardMembersBoardOfDirectors,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent_2023,extendedDecimalBoardGenderDiversitySupervisoryBoardInPercent,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoControversialWeaponsExposure_2023,extendedEnumYesNoControversialWeaponsExposure,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoWorkplaceAccidentPreventionPolicy_2023,extendedEnumYesNoWorkplaceAccidentPreventionPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRateOfAccidents_2023,extendedDecimalRateOfAccidents,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoSupplierCodeOfConduct_2023,extendedEnumYesNoSupplierCodeOfConduct,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoGrievanceHandlingMechanism_2023,extendedEnumYesNoGrievanceHandlingMechanism,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoWhistleblowerProtectionPolicy_2023,extendedEnumYesNoWhistleblowerProtectionPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoHumanRightsPolicy_2023,extendedEnumYesNoHumanRightsPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoTraffickingInHumanBeingsPolicy_2023,extendedEnumYesNoTraffickingInHumanBeingsPolicy,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoReportedChildLabourIncidents_2023,extendedEnumYesNoReportedChildLabourIncidents,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents_2023,extendedEnumYesNoReportedForcedOrCompulsoryLabourIncidents,2023,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesCompliancePolicy_2024,extendedEnumYesNoOecdGuidelinesForMultinationalEnterprisesCompliancePolicy,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedCurrencyTotalAmount_2024,extendedCurrencyTotalAmount,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedCurrencyRevenueNonEligibleShareAbsoluteShare_2024,extendedCurrencyRevenueNonEligibleShareAbsoluteShare,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedCurrencyRevenueEligibleShareAbsoluteShare_2024,extendedCurrencyRevenueEligibleShareAbsoluteShare,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueNonAlignedShareRelativeShareInPercent_2024,extendedDecimalRevenueNonAlignedShareRelativeShareInPercent,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedCurrencyRevenueNonAlignedShareAbsoluteShare_2024,extendedCurrencyRevenueNonAlignedShareAbsoluteShare,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedEuTaxonomyNonAlignedActivitiesComponentRevenueNonAlignedActivities_2024,extendedEuTaxonomyNonAlignedActivitiesComponentRevenueNonAlignedActivities,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentEligible_2024,extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentEligible,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToClimateChangeMitigationInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToClimateChangeAdaptationInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToClimateChangeAdaptationInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentEligible_2024,extendedDecimalRevenueSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentEligible,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToSustainableUseAndProtectionOfWaterAndMarineResourcesInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToTransitionToACircularEconomyInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToTransitionToACircularEconomyInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentEligible_2024,extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentEligible,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToPollutionPreventionAndControlInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalRevenueSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned_2024,extendedDecimalRevenueSubstantialContributionToProtectionAndRestorationOfBiodiversityAndEcosystemsInPercentAligned,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedDecimalCapexEligibleShareRelativeShareInPercent_2024,extendedDecimalCapexEligibleShareRelativeShareInPercent,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
b8e4cd35-5732-4704-bf09-d8e8256412a3_extendedCurrencyCapexEligibleShareAbsoluteShare_2024,extendedCurrencyCapexEligibleShareAbsoluteShare,2024,b8e4cd35-5732-4704-bf09-d8e8256412a3,Fresenius Medical Care AG,Fresenius Medical Care AG & Co. KGaA
